Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,latitude,longitude,Item_encoded
12027,India,Soybeans,1998,11001,1083.0,49157.0,26.69,22.3511148,78.6677428,6
12028,India,Soybeans,1998,11001,1083.0,49157.0,27.87,22.3511148,78.6677428,6
12029,India,Soybeans,1998,11001,1083.0,49157.0,25.87,22.3511148,78.6677428,6
12030,India,Soybeans,1998,11001,1083.0,49157.0,26.27,22.3511148,78.6677428,6
12031,India,Soybeans,1998,11001,1083.0,49157.0,25.46,22.3511148,78.6677428,6
12032,India,Soybeans,1998,11001,1083.0,49157.0,24.34,22.3511148,78.6677428,6
12033,India,Soybeans,1998,11001,1083.0,49157.0,26.4,22.3511148,78.6677428,6
12034,India,Soybeans,1998,11001,1083.0,49157.0,25.77,22.3511148,78.6677428,6
12035,India,Soybeans,1998,11001,1083.0,49157.0,25.87,22.3511148,78.6677428,6
12036,India,Soybeans,1998,11001,1083.0,49157.0,25.55,22.3511148,78.6677428,6
12037,India,Soybeans,1998,11001,1083.0,49157.0,27.09,22.3511148,78.6677428,6
12038,India,Soybeans,1998,11001,1083.0,49157.0,24.84,22.3511148,78.6677428,6
12039,India,Soybeans,1998,11001,1083.0,49157.0,27.32,22.3511148,78.6677428,6
12040,India,Soybeans,1998,11001,1083.0,49157.0,27.32,22.3511148,78.6677428,6
12041,India,Soybeans,1998,11001,1083.0,49157.0,26.12,22.3511148,78.6677428,6
12042,India,Sweet potatoes,1998,86907,1083.0,49157.0,25.91,22.3511148,78.6677428,7
12043,India,Sweet potatoes,1998,86907,1083.0,49157.0,27.48,22.3511148,78.6677428,7
12044,India,Sweet potatoes,1998,86907,1083.0,49157.0,26.35,22.3511148,78.6677428,7
12045,India,Sweet potatoes,1998,86907,1083.0,49157.0,24.34,22.3511148,78.6677428,7
12046,India,Sweet potatoes,1998,86907,1083.0,49157.0,26.01,22.3511148,78.6677428,7
12047,India,Sweet potatoes,1998,86907,1083.0,49157.0,26.12,22.3511148,78.6677428,7
12048,India,Sweet potatoes,1998,86907,1083.0,49157.0,25.77,22.3511148,78.6677428,7
12049,India,Sweet potatoes,1998,86907,1083.0,49157.0,26.69,22.3511148,78.6677428,7
12050,India,Sweet potatoes,1998,86907,1083.0,49157.0,27.87,22.3511148,78.6677428,7
12051,India,Sweet potatoes,1998,86907,1083.0,49157.0,25.87,22.3511148,78.6677428,7
12052,India,Sweet potatoes,1998,86907,1083.0,49157.0,26.27,22.3511148,78.6677428,7
12053,India,Sweet potatoes,1998,86907,1083.0,49157.0,25.46,22.3511148,78.6677428,7
12054,India,Sweet potatoes,1998,86907,1083.0,49157.0,24.34,22.3511148,78.6677428,7
12055,India,Sweet potatoes,1998,86907,1083.0,49157.0,26.4,22.3511148,78.6677428,7
12056,India,Sweet potatoes,1998,86907,1083.0,49157.0,25.77,22.3511148,78.6677428,7
12057,India,Sweet potatoes,1998,86907,1083.0,49157.0,25.87,22.3511148,78.6677428,7
12058,India,Sweet potatoes,1998,86907,1083.0,49157.0,25.55,22.3511148,78.6677428,7
12059,India,Sweet potatoes,1998,86907,1083.0,49157.0,27.09,22.3511148,78.6677428,7
12060,India,Sweet potatoes,1998,86907,1083.0,49157.0,24.84,22.3511148,78.6677428,7
12061,India,Sweet potatoes,1998,86907,1083.0,49157.0,27.32,22.3511148,78.6677428,7
12062,India,Sweet potatoes,1998,86907,1083.0,49157.0,27.32,22.3511148,78.6677428,7
12063,India,Sweet potatoes,1998,86907,1083.0,49157.0,26.12,22.3511148,78.6677428,7
12064,India,Wheat,1998,24852,1083.0,49157.0,25.91,22.3511148,78.6677428,8
12065,India,Wheat,1998,24852,1083.0,49157.0,27.48,22.3511148,78.6677428,8
12066,India,Wheat,1998,24852,1083.0,49157.0,26.35,22.3511148,78.6677428,8
12067,India,Wheat,1998,24852,1083.0,49157.0,24.34,22.3511148,78.6677428,8
12068,India,Wheat,1998,24852,1083.0,49157.0,26.01,22.3511148,78.6677428,8
12069,India,Wheat,1998,24852,1083.0,49157.0,26.12,22.3511148,78.6677428,8
12070,India,Wheat,1998,24852,1083.0,49157.0,25.77,22.3511148,78.6677428,8
12071,India,Wheat,1998,24852,1083.0,49157.0,26.69,22.3511148,78.6677428,8
12072,India,Wheat,1998,24852,1083.0,49157.0,27.87,22.3511148,78.6677428,8
12073,India,Wheat,1998,24852,1083.0,49157.0,25.87,22.3511148,78.6677428,8
12074,India,Wheat,1998,24852,1083.0,49157.0,26.27,22.3511148,78.6677428,8
12075,India,Wheat,1998,24852,1083.0,49157.0,25.46,22.3511148,78.6677428,8
12076,India,Wheat,1998,24852,1083.0,49157.0,24.34,22.3511148,78.6677428,8
12077,India,Wheat,1998,24852,1083.0,49157.0,26.4,22.3511148,78.6677428,8
12078,India,Wheat,1998,24852,1083.0,49157.0,25.77,22.3511148,78.6677428,8
12079,India,Wheat,1998,24852,1083.0,49157.0,25.87,22.3511148,78.6677428,8
12080,India,Wheat,1998,24852,1083.0,49157.0,25.55,22.3511148,78.6677428,8
12081,India,Wheat,1998,24852,1083.0,49157.0,27.09,22.3511148,78.6677428,8
12082,India,Wheat,1998,24852,1083.0,49157.0,24.84,22.3511148,78.6677428,8
12083,India,Wheat,1998,24852,1083.0,49157.0,27.32,22.3511148,78.6677428,8
12084,India,Wheat,1998,24852,1083.0,49157.0,27.32,22.3511148,78.6677428,8
12085,India,Wheat,1998,24852,1083.0,49157.0,26.12,22.3511148,78.6677428,8
12086,India,Cassava,1999,239523,1083.0,46195.0,26.12,22.3511148,78.6677428,0
12087,India,Cassava,1999,239523,1083.0,46195.0,27.21,22.3511148,78.6677428,0
12088,India,Cassava,1999,239523,1083.0,46195.0,26.4,22.3511148,78.6677428,0
12089,India,Cassava,1999,239523,1083.0,46195.0,24.9,22.3511148,78.6677428,0
12090,India,Cassava,1999,239523,1083.0,46195.0,25.29,22.3511148,78.6677428,0
12091,India,Cassava,1999,239523,1083.0,46195.0,25.74,22.3511148,78.6677428,0
12092,India,Cassava,1999,239523,1083.0,46195.0,26.36,22.3511148,78.6677428,0
12093,India,Cassava,1999,239523,1083.0,46195.0,26.86,22.3511148,78.6677428,0
12094,India,Cassava,1999,239523,1083.0,46195.0,27.24,22.3511148,78.6677428,0
12095,India,Cassava,1999,239523,1083.0,46195.0,25.5,22.3511148,78.6677428,0
12096,India,Cassava,1999,239523,1083.0,46195.0,26.42,22.3511148,78.6677428,0
12097,India,Cassava,1999,239523,1083.0,46195.0,25.78,22.3511148,78.6677428,0
12098,India,Cassava,1999,239523,1083.0,46195.0,24.9,22.3511148,78.6677428,0
12099,India,Cassava,1999,239523,1083.0,46195.0,26.06,22.3511148,78.6677428,0
12100,India,Cassava,1999,239523,1083.0,46195.0,26.36,22.3511148,78.6677428,0
12101,India,Cassava,1999,239523,1083.0,46195.0,25.97,22.3511148,78.6677428,0
12102,India,Cassava,1999,239523,1083.0,46195.0,25.1,22.3511148,78.6677428,0
12103,India,Cassava,1999,239523,1083.0,46195.0,26.85,22.3511148,78.6677428,0
12104,India,Cassava,1999,239523,1083.0,46195.0,24.93,22.3511148,78.6677428,0
12105,India,Cassava,1999,239523,1083.0,46195.0,26.96,22.3511148,78.6677428,0
12106,India,Cassava,1999,239523,1083.0,46195.0,26.96,22.3511148,78.6677428,0
12107,India,Cassava,1999,239523,1083.0,46195.0,26.21,22.3511148,78.6677428,0
12108,India,Maize,1999,17922,1083.0,46195.0,26.12,22.3511148,78.6677428,1
12109,India,Maize,1999,17922,1083.0,46195.0,27.21,22.3511148,78.6677428,1
12110,India,Maize,1999,17922,1083.0,46195.0,26.4,22.3511148,78.6677428,1
12111,India,Maize,1999,17922,1083.0,46195.0,24.9,22.3511148,78.6677428,1
12112,India,Maize,1999,17922,1083.0,46195.0,25.29,22.3511148,78.6677428,1
12113,India,Maize,1999,17922,1083.0,46195.0,25.74,22.3511148,78.6677428,1
12114,India,Maize,1999,17922,1083.0,46195.0,26.36,22.3511148,78.6677428,1
12115,India,Maize,1999,17922,1083.0,46195.0,26.86,22.3511148,78.6677428,1
12116,India,Maize,1999,17922,1083.0,46195.0,27.24,22.3511148,78.6677428,1
12117,India,Maize,1999,17922,1083.0,46195.0,25.5,22.3511148,78.6677428,1
12118,India,Maize,1999,17922,1083.0,46195.0,26.42,22.3511148,78.6677428,1
12119,India,Maize,1999,17922,1083.0,46195.0,25.78,22.3511148,78.6677428,1
12120,India,Maize,1999,17922,1083.0,46195.0,24.9,22.3511148,78.6677428,1
12121,India,Maize,1999,17922,1083.0,46195.0,26.06,22.3511148,78.6677428,1
12122,India,Maize,1999,17922,1083.0,46195.0,26.36,22.3511148,78.6677428,1
12123,India,Maize,1999,17922,1083.0,46195.0,25.97,22.3511148,78.6677428,1
12124,India,Maize,1999,17922,1083.0,46195.0,25.1,22.3511148,78.6677428,1
12125,India,Maize,1999,17922,1083.0,46195.0,26.85,22.3511148,78.6677428,1
12126,India,Maize,1999,17922,1083.0,46195.0,24.93,22.3511148,78.6677428,1
12127,India,Maize,1999,17922,1083.0,46195.0,26.96,22.3511148,78.6677428,1
12128,India,Maize,1999,17922,1083.0,46195.0,26.96,22.3511148,78.6677428,1
12129,India,Maize,1999,17922,1083.0,46195.0,26.21,22.3511148,78.6677428,1
12130,India,Potatoes,1999,175712,1083.0,46195.0,26.12,22.3511148,78.6677428,3
12131,India,Potatoes,1999,175712,1083.0,46195.0,27.21,22.3511148,78.6677428,3
12132,India,Potatoes,1999,175712,1083.0,46195.0,26.4,22.3511148,78.6677428,3
12133,India,Potatoes,1999,175712,1083.0,46195.0,24.9,22.3511148,78.6677428,3
12134,India,Potatoes,1999,175712,1083.0,46195.0,25.29,22.3511148,78.6677428,3
12135,India,Potatoes,1999,175712,1083.0,46195.0,25.74,22.3511148,78.6677428,3
12136,India,Potatoes,1999,175712,1083.0,46195.0,26.36,22.3511148,78.6677428,3
12137,India,Potatoes,1999,175712,1083.0,46195.0,26.86,22.3511148,78.6677428,3
12138,India,Potatoes,1999,175712,1083.0,46195.0,27.24,22.3511148,78.6677428,3
12139,India,Potatoes,1999,175712,1083.0,46195.0,25.5,22.3511148,78.6677428,3
12140,India,Potatoes,1999,175712,1083.0,46195.0,26.42,22.3511148,78.6677428,3
12141,India,Potatoes,1999,175712,1083.0,46195.0,25.78,22.3511148,78.6677428,3
12142,India,Potatoes,1999,175712,1083.0,46195.0,24.9,22.3511148,78.6677428,3
12143,India,Potatoes,1999,175712,1083.0,46195.0,26.06,22.3511148,78.6677428,3
12144,India,Potatoes,1999,175712,1083.0,46195.0,26.36,22.3511148,78.6677428,3
12145,India,Potatoes,1999,175712,1083.0,46195.0,25.97,22.3511148,78.6677428,3
12146,India,Potatoes,1999,175712,1083.0,46195.0,25.1,22.3511148,78.6677428,3
12147,India,Potatoes,1999,175712,1083.0,46195.0,26.85,22.3511148,78.6677428,3
12148,India,Potatoes,1999,175712,1083.0,46195.0,24.93,22.3511148,78.6677428,3
12149,India,Potatoes,1999,175712,1083.0,46195.0,26.96,22.3511148,78.6677428,3
12150,India,Potatoes,1999,175712,1083.0,46195.0,26.96,22.3511148,78.6677428,3
12151,India,Potatoes,1999,175712,1083.0,46195.0,26.21,22.3511148,78.6677428,3
12152,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.12,22.3511148,78.6677428,4
12153,India,"Rice, paddy",1999,29782,1083.0,46195.0,27.21,22.3511148,78.6677428,4
12154,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.4,22.3511148,78.6677428,4
12155,India,"Rice, paddy",1999,29782,1083.0,46195.0,24.9,22.3511148,78.6677428,4
12156,India,"Rice, paddy",1999,29782,1083.0,46195.0,25.29,22.3511148,78.6677428,4
12157,India,"Rice, paddy",1999,29782,1083.0,46195.0,25.74,22.3511148,78.6677428,4
12158,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.36,22.3511148,78.6677428,4
12159,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.86,22.3511148,78.6677428,4
12160,India,"Rice, paddy",1999,29782,1083.0,46195.0,27.24,22.3511148,78.6677428,4
12161,India,"Rice, paddy",1999,29782,1083.0,46195.0,25.5,22.3511148,78.6677428,4
12162,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.42,22.3511148,78.6677428,4
12163,India,"Rice, paddy",1999,29782,1083.0,46195.0,25.78,22.3511148,78.6677428,4
12164,India,"Rice, paddy",1999,29782,1083.0,46195.0,24.9,22.3511148,78.6677428,4
12165,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.06,22.3511148,78.6677428,4
12166,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.36,22.3511148,78.6677428,4
12167,India,"Rice, paddy",1999,29782,1083.0,46195.0,25.97,22.3511148,78.6677428,4
12168,India,"Rice, paddy",1999,29782,1083.0,46195.0,25.1,22.3511148,78.6677428,4
12169,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.85,22.3511148,78.6677428,4
12170,India,"Rice, paddy",1999,29782,1083.0,46195.0,24.93,22.3511148,78.6677428,4
12171,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.96,22.3511148,78.6677428,4
12172,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.96,22.3511148,78.6677428,4
12173,India,"Rice, paddy",1999,29782,1083.0,46195.0,26.21,22.3511148,78.6677428,4
12174,India,Sorghum,1999,8472,1083.0,46195.0,26.12,22.3511148,78.6677428,5
12175,India,Sorghum,1999,8472,1083.0,46195.0,27.21,22.3511148,78.6677428,5
12176,India,Sorghum,1999,8472,1083.0,46195.0,26.4,22.3511148,78.6677428,5
12177,India,Sorghum,1999,8472,1083.0,46195.0,24.9,22.3511148,78.6677428,5
12178,India,Sorghum,1999,8472,1083.0,46195.0,25.29,22.3511148,78.6677428,5
12179,India,Sorghum,1999,8472,1083.0,46195.0,25.74,22.3511148,78.6677428,5
12180,India,Sorghum,1999,8472,1083.0,46195.0,26.36,22.3511148,78.6677428,5
12181,India,Sorghum,1999,8472,1083.0,46195.0,26.86,22.3511148,78.6677428,5
12182,India,Sorghum,1999,8472,1083.0,46195.0,27.24,22.3511148,78.6677428,5
12183,India,Sorghum,1999,8472,1083.0,46195.0,25.5,22.3511148,78.6677428,5
12184,India,Sorghum,1999,8472,1083.0,46195.0,26.42,22.3511148,78.6677428,5
12185,India,Sorghum,1999,8472,1083.0,46195.0,25.78,22.3511148,78.6677428,5
12186,India,Sorghum,1999,8472,1083.0,46195.0,24.9,22.3511148,78.6677428,5
12187,India,Sorghum,1999,8472,1083.0,46195.0,26.06,22.3511148,78.6677428,5
12188,India,Sorghum,1999,8472,1083.0,46195.0,26.36,22.3511148,78.6677428,5
12189,India,Sorghum,1999,8472,1083.0,46195.0,25.97,22.3511148,78.6677428,5
12190,India,Sorghum,1999,8472,1083.0,46195.0,25.1,22.3511148,78.6677428,5
12191,India,Sorghum,1999,8472,1083.0,46195.0,26.85,22.3511148,78.6677428,5
12192,India,Sorghum,1999,8472,1083.0,46195.0,24.93,22.3511148,78.6677428,5
12193,India,Sorghum,1999,8472,1083.0,46195.0,26.96,22.3511148,78.6677428,5
12194,India,Sorghum,1999,8472,1083.0,46195.0,26.96,22.3511148,78.6677428,5
12195,India,Sorghum,1999,8472,1083.0,46195.0,26.21,22.3511148,78.6677428,5
12196,India,Soybeans,1999,11380,1083.0,46195.0,26.12,22.3511148,78.6677428,6
12197,India,Soybeans,1999,11380,1083.0,46195.0,27.21,22.3511148,78.6677428,6
12198,India,Soybeans,1999,11380,1083.0,46195.0,26.4,22.3511148,78.6677428,6
12199,India,Soybeans,1999,11380,1083.0,46195.0,24.9,22.3511148,78.6677428,6
12200,India,Soybeans,1999,11380,1083.0,46195.0,25.29,22.3511148,78.6677428,6
12201,India,Soybeans,1999,11380,1083.0,46195.0,25.74,22.3511148,78.6677428,6
12202,India,Soybeans,1999,11380,1083.0,46195.0,26.36,22.3511148,78.6677428,6
12203,India,Soybeans,1999,11380,1083.0,46195.0,26.86,22.3511148,78.6677428,6
12204,India,Soybeans,1999,11380,1083.0,46195.0,27.24,22.3511148,78.6677428,6
12205,India,Soybeans,1999,11380,1083.0,46195.0,25.5,22.3511148,78.6677428,6
12206,India,Soybeans,1999,11380,1083.0,46195.0,26.42,22.3511148,78.6677428,6
12207,India,Soybeans,1999,11380,1083.0,46195.0,25.78,22.3511148,78.6677428,6
12208,India,Soybeans,1999,11380,1083.0,46195.0,24.9,22.3511148,78.6677428,6
12209,India,Soybeans,1999,11380,1083.0,46195.0,26.06,22.3511148,78.6677428,6
12210,India,Soybeans,1999,11380,1083.0,46195.0,26.36,22.3511148,78.6677428,6
12211,India,Soybeans,1999,11380,1083.0,46195.0,25.97,22.3511148,78.6677428,6
12212,India,Soybeans,1999,11380,1083.0,46195.0,25.1,22.3511148,78.6677428,6
12213,India,Soybeans,1999,11380,1083.0,46195.0,26.85,22.3511148,78.6677428,6
12214,India,Soybeans,1999,11380,1083.0,46195.0,24.93,22.3511148,78.6677428,6
12215,India,Soybeans,1999,11380,1083.0,46195.0,26.96,22.3511148,78.6677428,6
12216,India,Soybeans,1999,11380,1083.0,46195.0,26.96,22.3511148,78.6677428,6
12217,India,Soybeans,1999,11380,1083.0,46195.0,26.21,22.3511148,78.6677428,6
12218,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.12,22.3511148,78.6677428,7
12219,India,Sweet potatoes,1999,85744,1083.0,46195.0,27.21,22.3511148,78.6677428,7
12220,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.4,22.3511148,78.6677428,7
12221,India,Sweet potatoes,1999,85744,1083.0,46195.0,24.9,22.3511148,78.6677428,7
12222,India,Sweet potatoes,1999,85744,1083.0,46195.0,25.29,22.3511148,78.6677428,7
12223,India,Sweet potatoes,1999,85744,1083.0,46195.0,25.74,22.3511148,78.6677428,7
12224,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.36,22.3511148,78.6677428,7
12225,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.86,22.3511148,78.6677428,7
12226,India,Sweet potatoes,1999,85744,1083.0,46195.0,27.24,22.3511148,78.6677428,7
12227,India,Sweet potatoes,1999,85744,1083.0,46195.0,25.5,22.3511148,78.6677428,7
12228,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.42,22.3511148,78.6677428,7
12229,India,Sweet potatoes,1999,85744,1083.0,46195.0,25.78,22.3511148,78.6677428,7
12230,India,Sweet potatoes,1999,85744,1083.0,46195.0,24.9,22.3511148,78.6677428,7
12231,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.06,22.3511148,78.6677428,7
12232,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.36,22.3511148,78.6677428,7
12233,India,Sweet potatoes,1999,85744,1083.0,46195.0,25.97,22.3511148,78.6677428,7
12234,India,Sweet potatoes,1999,85744,1083.0,46195.0,25.1,22.3511148,78.6677428,7
12235,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.85,22.3511148,78.6677428,7
12236,India,Sweet potatoes,1999,85744,1083.0,46195.0,24.93,22.3511148,78.6677428,7
12237,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.96,22.3511148,78.6677428,7
12238,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.96,22.3511148,78.6677428,7
12239,India,Sweet potatoes,1999,85744,1083.0,46195.0,26.21,22.3511148,78.6677428,7
12240,India,Wheat,1999,25901,1083.0,46195.0,26.12,22.3511148,78.6677428,8
12241,India,Wheat,1999,25901,1083.0,46195.0,27.21,22.3511148,78.6677428,8
12242,India,Wheat,1999,25901,1083.0,46195.0,26.4,22.3511148,78.6677428,8
12243,India,Wheat,1999,25901,1083.0,46195.0,24.9,22.3511148,78.6677428,8
12244,India,Wheat,1999,25901,1083.0,46195.0,25.29,22.3511148,78.6677428,8
12245,India,Wheat,1999,25901,1083.0,46195.0,25.74,22.3511148,78.6677428,8
12246,India,Wheat,1999,25901,1083.0,46195.0,26.36,22.3511148,78.6677428,8
12247,India,Wheat,1999,25901,1083.0,46195.0,26.86,22.3511148,78.6677428,8
12248,India,Wheat,1999,25901,1083.0,46195.0,27.24,22.3511148,78.6677428,8
12249,India,Wheat,1999,25901,1083.0,46195.0,25.5,22.3511148,78.6677428,8
12250,India,Wheat,1999,25901,1083.0,46195.0,26.42,22.3511148,78.6677428,8
12251,India,Wheat,1999,25901,1083.0,46195.0,25.78,22.3511148,78.6677428,8
12252,India,Wheat,1999,25901,1083.0,46195.0,24.9,22.3511148,78.6677428,8
12253,India,Wheat,1999,25901,1083.0,46195.0,26.06,22.3511148,78.6677428,8
12254,India,Wheat,1999,25901,1083.0,46195.0,26.36,22.3511148,78.6677428,8
12255,India,Wheat,1999,25901,1083.0,46195.0,25.97,22.3511148,78.6677428,8
12256,India,Wheat,1999,25901,1083.0,46195.0,25.1,22.3511148,78.6677428,8
12257,India,Wheat,1999,25901,1083.0,46195.0,26.85,22.3511148,78.6677428,8
12258,India,Wheat,1999,25901,1083.0,46195.0,24.93,22.3511148,78.6677428,8
12259,India,Wheat,1999,25901,1083.0,46195.0,26.96,22.3511148,78.6677428,8
12260,India,Wheat,1999,25901,1083.0,46195.0,26.96,22.3511148,78.6677428,8
12261,India,Wheat,1999,25901,1083.0,46195.0,26.21,22.3511148,78.6677428,8
12262,India,Cassava,2000,269087,1083.0,44957.52,25.98,22.3511148,78.6677428,0
12263,India,Cassava,2000,269087,1083.0,44957.52,27.44,22.3511148,78.6677428,0
12264,India,Cassava,2000,269087,1083.0,44957.52,26.13,22.3511148,78.6677428,0
12265,India,Cassava,2000,269087,1083.0,44957.52,24.57,22.3511148,78.6677428,0
12266,India,Cassava,2000,269087,1083.0,44957.52,25.34,22.3511148,78.6677428,0
12267,India,Cassava,2000,269087,1083.0,44957.52,25.93,22.3511148,78.6677428,0
12268,India,Cassava,2000,269087,1083.0,44957.52,26.05,22.3511148,78.6677428,0
12269,India,Cassava,2000,269087,1083.0,44957.52,26.49,22.3511148,78.6677428,0
12270,India,Cassava,2000,269087,1083.0,44957.52,27.23,22.3511148,78.6677428,0
12271,India,Cassava,2000,269087,1083.0,44957.52,25.62,22.3511148,78.6677428,0
12272,India,Cassava,2000,269087,1083.0,44957.52,26.43,22.3511148,78.6677428,0
12273,India,Cassava,2000,269087,1083.0,44957.52,25.35,22.3511148,78.6677428,0
12274,India,Cassava,2000,269087,1083.0,44957.52,24.57,22.3511148,78.6677428,0
12275,India,Cassava,2000,269087,1083.0,44957.52,26.18,22.3511148,78.6677428,0
12276,India,Cassava,2000,269087,1083.0,44957.52,26.05,22.3511148,78.6677428,0
12277,India,Cassava,2000,269087,1083.0,44957.52,25.58,22.3511148,78.6677428,0
12278,India,Cassava,2000,269087,1083.0,44957.52,25.11,22.3511148,78.6677428,0
12279,India,Cassava,2000,269087,1083.0,44957.52,27.08,22.3511148,78.6677428,0
12280,India,Cassava,2000,269087,1083.0,44957.52,24.69,22.3511148,78.6677428,0
12281,India,Cassava,2000,269087,1083.0,44957.52,27.03,22.3511148,78.6677428,0
12282,India,Cassava,2000,269087,1083.0,44957.52,27.03,22.3511148,78.6677428,0
12283,India,Cassava,2000,269087,1083.0,44957.52,25.93,22.3511148,78.6677428,0
12284,India,Maize,2000,18216,1083.0,44957.52,25.98,22.3511148,78.6677428,1
12285,India,Maize,2000,18216,1083.0,44957.52,27.44,22.3511148,78.6677428,1
12286,India,Maize,2000,18216,1083.0,44957.52,26.13,22.3511148,78.6677428,1
12287,India,Maize,2000,18216,1083.0,44957.52,24.57,22.3511148,78.6677428,1
12288,India,Maize,2000,18216,1083.0,44957.52,25.34,22.3511148,78.6677428,1
12289,India,Maize,2000,18216,1083.0,44957.52,25.93,22.3511148,78.6677428,1
12290,India,Maize,2000,18216,1083.0,44957.52,26.05,22.3511148,78.6677428,1
12291,India,Maize,2000,18216,1083.0,44957.52,26.49,22.3511148,78.6677428,1
12292,India,Maize,2000,18216,1083.0,44957.52,27.23,22.3511148,78.6677428,1
12293,India,Maize,2000,18216,1083.0,44957.52,25.62,22.3511148,78.6677428,1
12294,India,Maize,2000,18216,1083.0,44957.52,26.43,22.3511148,78.6677428,1
12295,India,Maize,2000,18216,1083.0,44957.52,25.35,22.3511148,78.6677428,1
12296,India,Maize,2000,18216,1083.0,44957.52,24.57,22.3511148,78.6677428,1
12297,India,Maize,2000,18216,1083.0,44957.52,26.18,22.3511148,78.6677428,1
12298,India,Maize,2000,18216,1083.0,44957.52,26.05,22.3511148,78.6677428,1
12299,India,Maize,2000,18216,1083.0,44957.52,25.58,22.3511148,78.6677428,1
12300,India,Maize,2000,18216,1083.0,44957.52,25.11,22.3511148,78.6677428,1
12301,India,Maize,2000,18216,1083.0,44957.52,27.08,22.3511148,78.6677428,1
12302,India,Maize,2000,18216,1083.0,44957.52,24.69,22.3511148,78.6677428,1
12303,India,Maize,2000,18216,1083.0,44957.52,27.03,22.3511148,78.6677428,1
12304,India,Maize,2000,18216,1083.0,44957.52,27.03,22.3511148,78.6677428,1
12305,India,Maize,2000,18216,1083.0,44957.52,25.93,22.3511148,78.6677428,1
12306,India,Potatoes,2000,186443,1083.0,44957.52,25.98,22.3511148,78.6677428,3
12307,India,Potatoes,2000,186443,1083.0,44957.52,27.44,22.3511148,78.6677428,3
12308,India,Potatoes,2000,186443,1083.0,44957.52,26.13,22.3511148,78.6677428,3
12309,India,Potatoes,2000,186443,1083.0,44957.52,24.57,22.3511148,78.6677428,3
12310,India,Potatoes,2000,186443,1083.0,44957.52,25.34,22.3511148,78.6677428,3
12311,India,Potatoes,2000,186443,1083.0,44957.52,25.93,22.3511148,78.6677428,3
12312,India,Potatoes,2000,186443,1083.0,44957.52,26.05,22.3511148,78.6677428,3
12313,India,Potatoes,2000,186443,1083.0,44957.52,26.49,22.3511148,78.6677428,3
12314,India,Potatoes,2000,186443,1083.0,44957.52,27.23,22.3511148,78.6677428,3
12315,India,Potatoes,2000,186443,1083.0,44957.52,25.62,22.3511148,78.6677428,3
12316,India,Potatoes,2000,186443,1083.0,44957.52,26.43,22.3511148,78.6677428,3
12317,India,Potatoes,2000,186443,1083.0,44957.52,25.35,22.3511148,78.6677428,3
12318,India,Potatoes,2000,186443,1083.0,44957.52,24.57,22.3511148,78.6677428,3
12319,India,Potatoes,2000,186443,1083.0,44957.52,26.18,22.3511148,78.6677428,3
12320,India,Potatoes,2000,186443,1083.0,44957.52,26.05,22.3511148,78.6677428,3
12321,India,Potatoes,2000,186443,1083.0,44957.52,25.58,22.3511148,78.6677428,3
12322,India,Potatoes,2000,186443,1083.0,44957.52,25.11,22.3511148,78.6677428,3
12323,India,Potatoes,2000,186443,1083.0,44957.52,27.08,22.3511148,78.6677428,3
12324,India,Potatoes,2000,186443,1083.0,44957.52,24.69,22.3511148,78.6677428,3
12325,India,Potatoes,2000,186443,1083.0,44957.52,27.03,22.3511148,78.6677428,3
12326,India,Potatoes,2000,186443,1083.0,44957.52,27.03,22.3511148,78.6677428,3
12327,India,Potatoes,2000,186443,1083.0,44957.52,25.93,22.3511148,78.6677428,3
12328,India,"Rice, paddy",2000,28508,1083.0,44957.52,25.98,22.3511148,78.6677428,4
12329,India,"Rice, paddy",2000,28508,1083.0,44957.52,27.44,22.3511148,78.6677428,4
12330,India,"Rice, paddy",2000,28508,1083.0,44957.52,26.13,22.3511148,78.6677428,4
12331,India,"Rice, paddy",2000,28508,1083.0,44957.52,24.57,22.3511148,78.6677428,4
12332,India,"Rice, paddy",2000,28508,1083.0,44957.52,25.34,22.3511148,78.6677428,4
12333,India,"Rice, paddy",2000,28508,1083.0,44957.52,25.93,22.3511148,78.6677428,4
12334,India,"Rice, paddy",2000,28508,1083.0,44957.52,26.05,22.3511148,78.6677428,4
